id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,tv_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
269,Bleach,2004-10-05,2012-03-27,"Ichigo Kurosaki is an ordinary high schooler—until his family is attacked by a Hollow, a corrupt spirit that seeks to devour human souls. It is then that he meets a Soul Reaper named Rukia Kuchiki, who gets injured while protecting Ichigo's family from the assailant. To save his family, Ichigo accepts Rukia's offer of taking her powers and becomes a Soul Reaper as a result.

However, as Rukia is unable to regain her powers, Ichigo is given the daunting task of hunting down the Hollows that plague their town. However, he is not alone in his fight, as he is later joined by his friends—classmates Orihime Inoue, Yasutora Sado, and Uryuu Ishida—who each have their own unique abilities. As Ichigo and his comrades get used to their new duties and support each other on and off the battlefield, the young Soul Reaper soon learns that the Hollows are not the only real threat to the human world.

[Written by MAL Rewrite]",7.96,716,36,2047441,1172612,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",366,manga,1440,pg_13,"[{'id': 1, 'name': 'Pierrot'}]",420,tuesday,18:00,2004.0,fall,354800,1046163,188746,216892,240750,2047351.0,0.8019,0.1981
27831,Durarara!!x2 Ten,2015-07-04,2015-09-26,"In Ikebukuro, the lives of its citizens continue intertwining with each other as if their fates are predestined. Mikado Ryuugamine is now one step closer to his goal of living an exciting life, and in turn, delves deeper into the darker side of Ikebukuro. After gaining absolute control over a former rival, he uses his newfound power as he pleases, purging the Dollars from the inside to mold it into the ideal organization. This proves to be as challenging as it sounds as Mikado must now deal with unwanted outside interference, most notably a re-emerging and dearly missed friend. Meanwhile, Izaya Orihara still has some schemes up his sleeve, although a rival information exchange center has proven to be quite the hindrance, lurking within everyone's favorite downtown district. Undoubtedly, sooner or later, chaos will strike again.

[Written by MAL Rewrite]",7.96,717,605,404879,207032,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}]",12,light_novel,1440,r,"[{'id': 1119, 'name': 'Shuka'}]",421,saturday,23:30,2015.0,summer,15226,280479,8805,4632,95727,404869.0,0.9668,0.0332
967,Hokuto no Ken,1984-10-11,1987-03-05,"In the year 19XX, after being betrayed and left for dead, bravehearted warrior Kenshirou wanders a post-apocalyptic wasteland on a quest to track down his rival, Shin, who has kidnapped his beloved fiancée Yuria. During his journey, Kenshirou makes use of his deadly fighting form, Hokuto Shinken, to defend the helpless from bloodthirsty ravagers. It isn't long before his exploits begin to attract the attention of greater enemies, like warlords and rival martial artists, and Kenshirou finds himself involved with more than he originally bargained for.

Faced with ever-increasing odds, the successor of Hokuto Shinken is forced to put his skills to the test in an effort to take back what he cares for most. And as these new challenges present themselves and the battle against injustice intensifies, namely his conflict with Shin and the rest of the Nanto Seiken school of martial arts, Kenshirou is gradually transformed into the savior of an irradiated and violent world.

[Written by MAL Rewrite]",7.96,721,1754,135597,46085,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 58, 'name': 'Gore'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",109,manga,1500,r+,"[{'id': 18, 'name': 'Toei Animation'}]",422,thursday,19:00,1984.0,fall,14176,45018,11896,7545,56951,135586.0,0.8566,0.1434
996,Bishoujo Senshi Sailor Moon: Sailor Stars,1996-03-09,1997-02-08,"Like the R Season, Sailor Stars is divided into two parts:

The first part resolves some conflicts from the SuperS season, and sees the return of the Outer Senshi, Haruka, Michiru, Setsuna, and Hotaru (now reborn as a child).

In the second part Usagi bids farewell to Mamoru, who is going to America to study. At the same time, the Three Lights apper, an idol trio consisting of three boys, Seiya, Taiki, and Yaten. The new enemy is Galaxia, a woman who desires to rule the entire galaxy by collecting the Star Seeds of humans. Three new Senshi appear, the Sailor Starlights, who have their own reasons to stop Galaxia, but without Sailor Moon's help.",7.95,723,1963,116997,58600,white,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 66, 'name': 'Mahou Shoujo'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",34,manga,1440,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",423,NIL,NIL,1996.0,spring,3090,86005,2281,1460,24155,116991.0,0.968,0.032
39570,High Score Girl II,2019-10-26,2019-12-21,"The year is 1996, and second-year high school students Haruo Yaguchi, Akira Oono, and Koharu Hidaka live their lives as passionately about video games as they were five years ago. Brought together by arcade games, what began as a healthy rivalry and friendship has turned into something more. As they endeavour towards understanding their unfamiliar feelings, they work with allies, navigate high school, and find that, although life has its many challenges, there's always a game or two they can rely on.

[Written by MAL Rewrite]",7.95,726,1688,142327,83566,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 64, 'name': 'Love Polygon'}, {'id': 74, 'name': 'Love Status Quo'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}, {'id': 79, 'name': 'Video Game'}]",9,manga,1422,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",424,saturday,01:05,2019.0,fall,5541,104967,2462,2066,27283,142319.0,0.9682,0.0318
16067,Nagi no Asu kara,2013-10-03,2014-04-03,"Long ago, all humans lived beneath the sea. However, some people preferred the surface and abandoned living underwater permanently. As a consequence, they were stripped of their god-given protection called ""Ena"" which allowed them to breathe underwater. Over time, the rift between the denizens of the sea and of the surface widened, although contact between the two peoples still existed.

Nagi no Asu kara follows the story of Hikari Sakishima and Manaka Mukaido, along with their childhood friends Chisaki Hiradaira and Kaname Isaki, who are forced to leave the sea and attend a school on the surface. There, the group also meets Tsumugu Kihara, a fellow student and fisherman who loves the sea.

Hikari and his friends' lives are bound to change as they have to deal with the deep-seated hatred and discrimination between the people of sea and of the surface, the storms in their personal lives, as well as an impending tempest which may spell doom for all who dwell on the surface.

[Written by MAL Rewrite]",7.95,729,370,614267,261001,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 64, 'name': 'Love Polygon'}, {'id': 22, 'name': 'Romance'}, {'id': 82, 'name': 'Urban Fantasy'}]",26,original,1419,pg_13,"[{'id': 132, 'name': 'P.A. Works'}]",425,thursday,22:00,2013.0,fall,36841,307034,26352,32327,211682,614236.0,0.9045,0.0955
46422,Niehime to Kemono no Ou,2023-04-20,2023-09-28,"Located at the end of the world, the Kingdom of Ozmargo is inhabited by beasts of all shapes and forms, ruled by a fearsome nameless king. After a hundred-year war between Ozmargo and the neighboring human kingdom ended, a peace treaty was signed: every year, a sacrifice must be sent to be devoured by the king on the night of revelation.

Sariphi is the 99th and latest human sacrifice. Although frail-looking, she neither fears the king nor has a family or home to return to should she manage to escape from her impending demise. Intrigued by the audacious girl, the king lets Sariphi roam around the palace despite the disapproval of his advisor, Anubis.

Little by little, the king and Sariphi begin to warm up to each other, but the night of revelation is fast approaching. Unbeknownst to them, the fateful day unleashes a series of events that will change the course of destiny of not only Sariphi and the king but also of their respective worlds.

[Written by MAL Rewrite]",7.95,730,2423,84979,26314,white,tv,finished_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",24,manga,1380,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",426,thursday,00:00,2023.0,spring,13219,30166,3136,4834,33580,84935.0,0.9062,0.0938
25879,Working!!!,2015-07-05,2015-09-27,"As the stories of those connected to Wagnaria come to a close, only one thing is certain: the workplace is about to get crazier than ever before! Whether it be incredibly awkward romances, relentless searches for lost relatives, or even uncomfortable family reunions, lover of all things cute and tiny Souta Takanashi and his motley crew have plenty on their plates. With more Napoleon complexes, androphobia, and katana-wielding than you can shake a frying pan at, Working!!! delivers a final serving of the staff's hilarious misadventures working at everybody's favorite family restaurant.

[Written by MAL Rewrite]",7.95,732,1009,253977,130741,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 42, 'name': 'Seinen'}, {'id': 48, 'name': 'Workplace'}]",13,4_koma_manga,1420,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",427,sunday,00:30,2015.0,summer,9982,175172,4625,4308,59877,253964.0,0.9648,0.0352
36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,2018-04-09,2018-06-25,"A dark age of cooking befalls Tootsuki Culinary Academy. With the Elite Ten's devastating coup d'état, Azami Nakiri is now the director of the prestigious school. Students must now conform to Azami's ideology of ""true gourmet food"" and are forbidden to express creativity, or else face expulsion.

However, Souma Yukihira and the members of the Polar Star Dormitory refuse to accept these changes. Aided by other rebellious first-years, including the tenth seat, Erina Nakiri, Souma and his allies band together to fight off supporters of Azami's regime. But corrupt instructors and the menacing Central organization stand in their way, and so they must work together, harder than ever before, to survive every underhanded plot designed to banish them from the school.

[Written by MAL Rewrite]
",7.94,733,287,741111,441210,white,tv,finished_airing,"[{'id': 9, 'name': 'Ecchi'}, {'id': 47, 'name': 'Gourmet'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",12,manga,1452,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",428,monday,00:30,2018.0,spring,34153,611273,7775,6406,81470,741077.0,0.9809,0.0191
35790,Tate no Yuusha no Nariagari,2019-01-09,2019-06-26,"The Four Cardinal Heroes are a group of ordinary men from modern-day Japan summoned to the kingdom of Melromarc to become its saviors. Melromarc is a country plagued by the Waves of Catastrophe that have repeatedly ravaged the land and brought disaster to its citizens for centuries. The four heroes are respectively bestowed a sword, spear, bow, and shield to vanquish these Waves. Naofumi Iwatani, an otaku, becomes cursed with the fate of being the ""Shield Hero."" Armed with only a measly shield, Naofumi is belittled and ridiculed by his fellow heroes and the kingdom's people due to his weak offensive capabilities and lackluster personality.

When the heroes are provided with resources and comrades to train with, Naofumi sets out with the only person willing to train alongside him, Malty Melromarc. He is soon betrayed by her, however, and becomes falsely accused of taking advantage of her. Naofumi then becomes heavily discriminated against and hated by the people of Melromarc for something he didn't do. With a raging storm of hurt and mistrust in his heart, Naofumi begins his journey of strengthening himself and his reputation. Further along however, the difficulty of being on his own sets in, so Naofumi buys a demi-human slave on the verge of death named Raphtalia to accompany him on his travels.

As the Waves approach the kingdom, Naofumi and Raphtalia must fight for the survival of the kingdom and protect the people of Melromarc from their ill-fated future.

[Written by MAL Rewrite]",7.94,734,69,1652352,1023611,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}]",25,light_novel,1440,pg_13,"[{'id': 290, 'name': 'Kinema Citrus'}]",429,wednesday,22:00,2019.0,winter,122505,1266867,24844,45245,192769,1652230.0,0.9576,0.0424
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,2019-10-05,2020-03-21,"A.D. 2016, the foundations of humanity have been incinerated by the Mage King Solomon. Chaldea, a secret mages organization with the mission to preserve humanity's future, foresaw mankind's extinction in 2015. Thus commenced the operation to repair the Singularities in history caused by Holy Grails dispersed across time and space—Operation Grand Order. 

Using the Rayshift time travel technology, Chaldea's last master Ritsuka Fujimaru and his demi-servant Mash Kyrielight have traveled to and resolved six Singularities. Now, they depart for their most dangerous destination yet: a civilization in the Age of Gods, B.C. 2655 Mesopotamia. Ritsuka and Mash soon discover that Demonic Beasts roam the land, attacking people and towns. Amidst chaos and terror lies humanity's last defense—Uruk, a fortress city that acts as the frontline for the battle against the beasts. The battlefront is commanded by none other than King Gilgamesh, the King of Heroes, who sought aid from Heroic Spirits and took on the role of a mage to protect his city. 

Along with Gilgamesh and the summoned servants, Ritsuka and Mash must protect Uruk against the magical beasts' onslaught and defeat the Three Goddess Alliance who aims to eradicate humankind; all the while, a greater threat looms over Uruk, preparing for its awakening.

[Written by MAL Rewrite]",7.94,742,886,292850,138671,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}]",21,game,1420,pg_13,"[{'id': 1835, 'name': 'CloverWorks'}]",430,saturday,23:30,2019.0,fall,26848,163899,10715,9463,81881,292806.0,0.9311,0.0689
