id,title,start_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,airing_ranking,end_date,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
57314,Benghuai: Xing Qiong Tiedao - Qian Xing Ji You PVs,2023-05-03,"Animated trailers for the game Honkai: Star Rail, the animation is unique and is not present in the game.",7.43,-1,15012,763,257,white,pv,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",0,game,185,pg_13,[],293,airing,NIL,NIL,2023.0,spring,428,0,119,41,174,762.0,0.79,0.21
42163,Arknights,2019-11-19,A series of animated promotions for tower defense mobile game Arknights.,7.29,-1,7746,6905,941,white,pv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 79, 'name': 'Video Game'}]",0,game,30,pg_13,"[{'id': 2009, 'name': 'Yostar Pictures'}]",294,airing,NIL,NIL,2019.0,fall,1753,1,373,326,4451,6904.0,0.8988,0.1012
30088,Ryoutei no Aji,2014-03-28,"Short stories capturing the bittersweet and tender moments of everyday family life, made for Marukome Co., Ltd. a miso soup paste manufacturer.",6.75,-1,11182,2385,693,white,cm,currently_airing,"[{'id': 36, 'name': 'Slice of Life'}]",0,original,90,g,"[{'id': 1033, 'name': 'Studio Colorido'}]",295,airing,NIL,NIL,2014.0,winter,610,0,443,236,1095,2384.0,0.7152,0.2848
57694,Yoru Mac PoteNage CMs,2023-09-20,A series of commercials animated by Urachan for McDonald's Japan's Yoru Mac PoteNage.,6.69,-1,16524,528,215,white,cm,currently_airing,"[{'id': 47, 'name': 'Gourmet'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 36, 'name': 'Slice of Life'}]",0,original,20,g,[],296,airing,NIL,NIL,2023.0,summer,226,1,94,34,173,528.0,0.7576,0.2424
53443,Dongitsune CMs,2017-11-11,Commercials for Nissin's Donbei Kitsune Udon.,6.42,-1,15507,666,113,gray,cm,currently_airing,"[{'id': 47, 'name': 'Gourmet'}]",0,other,30,g,"[{'id': 13, 'name': 'Studio 4°C'}, {'id': 94, 'name': 'Telecom Animation Film'}, {'id': 103, 'name': 'Tatsunoko Production'}, {'id': 1033, 'name': 'Studio Colorido'}]",297,airing,NIL,NIL,2017.0,fall,207,0,90,82,286,665.0,0.7414,0.2586
34454,Granblue Fantasy CMs,2013-11-08,"Animated promotional videos and commercials for Granblue Fantasy, a mobile RPG.",6.41,-1,7551,7361,773,white,cm,currently_airing,"[{'id': 10, 'name': 'Fantasy'}]",0,game,28,g,[],298,airing,NIL,NIL,2013.0,fall,1481,1,397,553,4928,7360.0,0.8709,0.1291
35300,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden PVs,2016-09-30,"The new heroine of Magia Record is Iroha, a magical girl on the hunt for her missing sister Ui in Kamihama. Also in Kamihama is Madoka, who's searching for the similarly-missing Homura.

(Source: Crunchyroll)",6.3,-1,6041,12665,1065,white,pv,currently_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 66, 'name': 'Mahou Shoujo'}]",0,game,41,pg_13,"[{'id': 44, 'name': 'Shaft'}]",299,airing,NIL,NIL,2016.0,summer,1793,0,729,640,9502,12664.0,0.8919,0.1081
57595,Pokemon Sleep CMs,2023-12-21,Animated commercials for Pokemon Sleep.,6.03,-1,18909,331,109,white,cm,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 36, 'name': 'Slice of Life'}]",0,game,30,g,"[{'id': 235, 'name': 'Shirogumi'}, {'id': 1023, 'name': 'Polygon Pictures'}, {'id': 2570, 'name': 'Ijigen Tokyo'}]",300,airing,NIL,NIL,2023.0,fall,125,0,71,29,106,331.0,0.6979,0.3021
36639,Shadowverse PVs,2015-10-16,Assorted animated videos for Cygames' Shadowverse digital TCG. Japanese and English versions of these animated features were released on the same day on Cygames' official YouTube channel and at a later date on the Shadowverse's official YouTube channel.,5.9,-1,13259,1249,187,white,pv,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Strategy Game'}]",0,card_game,60,g,[],301,airing,NIL,NIL,2015.0,fall,261,0,82,221,684,1248.0,0.7572,0.2428
56118,VSPO! PVs,2022-12-31,Promotional videos for the Virtual eSports Project (VSPO!).,-1,-1,22449,140,28,white,pv,currently_airing,"[{'id': 1, 'name': 'Action'}]",0,original,86,pg_13,"[{'id': 1993, 'name': 'Studio Bind'}]",302,airing,NIL,NIL,2022.0,fall,30,0,31,28,50,139.0,0.5755,0.4245
60062,Liella no Uta 3,2024-10-06,"Continuation of Liella no Uta, a weekly animated music segment shown with each Love Live! Superstar!! 3rd Season episode exclusively on the NHK Educational TV (NHK E) broadcast of the TV anime.",-1,-1,16250,559,44,white,music,currently_airing,"[{'id': 60, 'name': 'Idols (Female)'}, {'id': 19, 'name': 'Music'}]",0,other,70,g,[],303,airing,NIL,NIL,2024.0,fall,243,0,38,14,264,559.0,0.907,0.093
57271,Nissin Yakisoba U.F.O. CMs,2023-03-08,Commercials for Nissin Yakisoba U.F.O.,-1,-1,25546,79,28,white,cm,currently_airing,"[{'id': 47, 'name': 'Gourmet'}]",0,original,30,g,[],304,airing,NIL,NIL,2023.0,winter,25,0,16,15,22,78.0,0.6026,0.3974
58439,Pokemon Go CMs,2018-10-09,Animated commercials for Pokemon Go.,-1,-1,23918,103,12,white,cm,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 15, 'name': 'Kids'}]",0,game,30,g,[],305,airing,NIL,NIL,2018.0,fall,24,0,19,12,48,103.0,0.699,0.301
51889,Pokemon Kids TV Douyou,2019-02-01,A collection of assorted animated nursery rhymes and children songs released on Pokemon Kids TV Japan YouTube Channel.,-1,-1,15421,682,104,white,music,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}, {'id': 19, 'name': 'Music'}]",0,game,120,pg,"[{'id': 1229, 'name': 'Pie in the sky'}, {'id': 1961, 'name': 'Creatures Inc.'}]",306,airing,NIL,NIL,2019.0,winter,172,0,102,97,310,681.0,0.7078,0.2922
55351,Azur Lane CMs,2020-04-17,"Assorted commercials and previews for the Azur Lane Mobile Game posted on the official YouTube channel. The animation is unique and is not present in the game nor in the TV Series.
",-1,-1,17081,470,54,white,cm,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 36, 'name': 'Slice of Life'}]",0,game,30,pg_13,"[{'id': 11, 'name': 'Madhouse'}, {'id': 803, 'name': 'Trigger'}, {'id': 2009, 'name': 'Yostar Pictures'}]",307,airing,NIL,NIL,2020.0,spring,113,0,58,54,244,469.0,0.7612,0.2388
36613,Biju Tune!,2013-08-11,"An NHK art-music program. Original songs about a minute in a half in length are presented with a motif tying to a real-life art piece. For example, the first song is Asura Chorus which has a motif of sculpted Asura statues from Buddhism. The program has a very irregular release schedule. ",-1,-1,20120,259,53,white,music,currently_airing,"[{'id': 19, 'name': 'Music'}]",0,original,90,g,[],308,airing,NIL,NIL,2013.0,summer,65,0,30,88,75,258.0,0.5426,0.4574
55394,Jantama CMs,2020-06-22,Assorted commercials and previews for the Jantama mobile game posted on the official YouTube channel.,-1,-1,21762,170,25,white,cm,currently_airing,"[{'id': 11, 'name': 'Strategy Game'}]",0,game,30,pg_13,"[{'id': 300, 'name': 'SILVER LINK.'}, {'id': 2009, 'name': 'Yostar Pictures'}]",309,airing,NIL,NIL,2020.0,spring,42,0,34,29,64,169.0,0.6272,0.3728
55547,Kono Koi ni Kizuite The Animation,2023-08-25,"Tsujinaka-chan is an office worker who has always been in love with her senpai. One day, when her senpai’s girlfriend breaks up with him, Tsujinaka invites him to drink alcohol to comfort him. After drinking, she proposes to her senpai to be his girlfriend and tricks him into going to a love hotel.",7.82,-1,7814,6770,2349,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,1800,rx,"[{'id': 541, 'name': 'Seven'}]",310,airing,NIL,NIL,2023.0,summer,3520,10,903,292,2044,6769.0,0.8235,0.1765
59328,Incha Couple ga You Gal-tachi to Sex Training Suru Hanashi,2024-09-27,no_synopsis,7.53,-1,11740,2016,599,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,0,rx,"[{'id': 405, 'name': 'T-Rex'}]",311,airing,NIL,NIL,2024.0,summer,966,1,296,92,661,2016.0,0.8075,0.1925
49944,Shishunki no Obenkyou,2021-12-17,no_synopsis,7.52,-1,6894,9235,3365,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",6,manga,960,rx,"[{'id': 1203, 'name': 'Studio 1st'}]",312,airing,NIL,NIL,2021.0,fall,5049,7,1316,495,2367,9234.0,0.8039,0.1961
59407,Iribitari Gal ni Ma〇ko Tsukawasete Morau Hanashi,2024-10-04,no_synopsis,7.51,-1,10670,2782,947,gray,ona,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,0,rx,"[{'id': 541, 'name': 'Seven'}]",313,airing,NIL,NIL,2024.0,fall,1637,5,400,123,617,2782.0,0.812,0.188
58892,Bubble de House de *** The Animation,2024-08-30,no_synopsis,7.43,-1,11010,2507,658,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,visual_novel,0,rx,"[{'id': 541, 'name': 'Seven'}]",314,airing,NIL,NIL,2024.0,summer,1156,2,290,96,963,2507.0,0.846,0.154
53204,Isekai Kita no de Sukebe Skill de Zenryoku Ouka Shiyou to Omou The Animation,2022-12-27,"Tatsuo is a skilled masturbator who suddenly dies from masturbating too much. After dying, his soul was transferred to an isekai. An isekai goddess grant him a wish, then Tatsuo told him that he wanted a super cock that could make all women sigh with pleasure and make all women unable to live without it. He wants to make a harem with women who are already addicted to his super cock.

(Source: Nekopoi, translated)",7.28,-1,8447,5645,1723,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,1200,rx,"[{'id': 2332, 'name': 'Shion'}]",315,airing,NIL,NIL,2022.0,fall,2778,3,819,324,1721,5645.0,0.7975,0.2025
58732,Boku ni Harem Sexfriend ga Dekita Riyuu,2024-06-28,no_synopsis,7.23,-1,11173,2392,720,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,other,995,rx,"[{'id': 405, 'name': 'T-Rex'}]",316,airing,NIL,NIL,2024.0,spring,1170,2,367,124,729,2392.0,0.7947,0.2053
57861,Konomi ja Nai kedo: Mukatsuku Ane to Aishou Batsugun Ecchi,2024-04-19,no_synopsis,7.19,-1,10168,3222,979,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,885,rx,"[{'id': 2269, 'name': 'New Generation'}]",317,airing,NIL,NIL,2024.0,spring,1587,2,504,149,980,3222.0,0.7973,0.2027
48651,Sakusei Byoutou The Animation,2021-04-30,"A young boy named Yamada is hospitalized after severely fracturing both of his hands. As if that is not bad enough, Yamada suffers from a strange disease that causes intense testicular pain if he does not ejaculate once every three hours. Due to his inability to masturbate, the hospital assigns a moody nurse named Tachibana to relieve his pain as and when he wishes.

Soon, Yamada begins to feel guilty for the ""treatments"" Tachibana must perform, which she herself finds repulsive. In spite of it all, Tachibana remains committed to her role as his caregiver until her patient is satisfied.

[Written by MAL Rewrite]",7.02,-1,6500,10597,4338,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,other,1145,rx,"[{'id': 541, 'name': 'Seven'}]",318,airing,NIL,NIL,2021.0,spring,6025,4,1544,728,2296,10597.0,0.7856,0.2144
58776,Seiyoku Tsuyotsuyo The Animation,2024-07-26,"High school student Haruki Nanase dates Ryosuke. All her friends envy her, because Ryosuke is a real macho, and also an athlete. After some time, the girl becomes irritated and nervous. It's all about her boyfriend's selfishness in terms of sex, in which she receives virtually no pleasure. Nervousness grew every day, and to relieve stress, Haruki decided to make fun of the quiet Nazaki. Wanting to disgrace the guy, she pulled off his pants.",7.02,-1,10835,2650,841,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}, {'id': 23, 'name': 'School'}]",0,manga,0,rx,"[{'id': 541, 'name': 'Seven'}]",319,airing,NIL,NIL,2024.0,summer,1208,1,372,120,949,2650.0,0.8143,0.1857
59185,Sex ga Suki de Suki de Daisuki na Classmate no Ano Musume,2024-09-06,no_synopsis,6.95,-1,11790,1991,519,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,900,rx,"[{'id': 2269, 'name': 'New Generation'}]",320,airing,NIL,NIL,2024.0,summer,867,0,279,102,743,1991.0,0.8086,0.1914
55003,1LDK + JK Ikinari Doukyo? Micchaku!? Hatsu Ecchi!!?,2023-07-07,"Misaki Akane has been on her own since she was a little girl. Therefore, it is nothing unusual for her to rent her own flat. But the old landlady forgot that the flat is already rented by a man. Since there is no other flat available at the moment, the two agree to live there together for a short time. The whole thing would be unpleasant enough without unwanted incidents, but first, the older man accidentally sees her changing and then catches her masturbating after being turned on by the sounds of her neighbours sleeping together... 

(Source: Anisearch)",6.89,-1,9797,3646,1186,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,1200,rx,"[{'id': 1203, 'name': 'Studio 1st'}]",321,airing,NIL,NIL,2023.0,summer,1808,2,591,221,1024,3646.0,0.7773,0.2227
40855,Hajimete no Hitozuma,2020-05-22,"Yoshino Kanako is happily married to Tomoya and they are preparing to have a child together. Everything is going great until Kanako meets with her father-in-law, Makoto, whom Kanako is already familiar with unfortunately... Something she never disclosed to her husband is that seven years ago she prostituted herself to abusive Makoto. Fortunately for Kanako, Makoto agrees to keep the secret on the condition that they re-establish their intimacy.

(Source: TMDB)",6.81,-1,6928,9122,3743,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,930,rx,"[{'id': 2269, 'name': 'New Generation'}]",325,airing,NIL,NIL,2020.0,spring,5178,4,1162,650,2128,9122.0,0.8014,0.1986
58616,Haramaseya The Animation,2024-03-22,no_synopsis,6.66,-1,13159,1285,380,gray,ona,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,960,rx,"[{'id': 541, 'name': 'Seven'}]",326,airing,NIL,NIL,2024.0,winter,662,1,211,75,336,1285.0,0.7774,0.2226
58891,Gobaku: Moe Mama Tsurezure,2024-06-28,"Haruka Miyama sees Hiro, her best friend's son, as a member of her family. However, things become complicated when Hiro confesses his love and seduces Haruka while the latter's husband is on a business trip. Knowing that what they are doing is wrong, Haruka tries as best she can to reject him without hurting him, but she ends up giving in.",6.65,-1,12436,1608,423,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,original,0,rx,"[{'id': 2014, 'name': 'Nur'}]",327,airing,NIL,NIL,2024.0,spring,798,2,248,97,463,1608.0,0.7854,0.2146
56153,Mihitsu no Koi,2023-10-27,"Yunika, who is very popular at school, receives an invitation from her best friend Risa to study together at Risa's home. Yunika fears that Risa's older boyfriend, who is said to have greatly improved her grades, will also come. When she arrived at Risa's later in the day, Yunika caught Risa and her boyfriend having ""fun"" with each other.",6.63,-1,11012,2505,637,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,original,1200,rx,"[{'id': 2014, 'name': 'Nur'}]",328,airing,NIL,NIL,2023.0,fall,1089,1,359,139,916,2504.0,0.8011,0.1989
58215,NocturnaL,2024-04-05,"Sayoko Miyamura is an exemplary student, well-liked among her peers, and often the center of attention in social settings. One evening, as she walks home alone at night, Eto, who harbors feelings for her, witnesses her being pursued by a group of men. Despite his initial reluctance to intervene, he musters up the courage to grab her arm and save her from danger. However, upon closer inspection, he realizes that this version of Sayoko is vastly different from the one he knows from school. This new persona, known as 'Yoko,' possesses a rebellious demeanor, a foul mouth, and an insatiable sexual desire.",6.62,-1,11517,2158,651,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,1355,rx,"[{'id': 2530, 'name': 'Blue bread'}]",329,airing,NIL,NIL,2024.0,spring,1017,4,364,133,640,2158.0,0.7697,0.2303
58185,Midareuchi,2024-04-26,"Kitamura Kaori is the president of her school's tennis club. There's a tennis tournament coming up soon, but one of her juniors, Sasaki Ami, has been missing from all of the training sessions lately. Out of concern, Kaori wants to pay her a visit. When she arrives at Ami's, Kaori rings her doorbell, but Ami is just about to have fun with a man. She doesn't like the presidents since she's never been able to beat her, so Ami lets Kaori in and Kaori sees her sleeping with a man. Kaori is overwhelmed and asks what that is about, but suddenly the man makes his way in her direction. What is happening?",6.61,-1,10789,2680,872,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,975,rx,"[{'id': 405, 'name': 'T-Rex'}]",330,airing,NIL,NIL,2024.0,spring,1335,3,402,144,796,2680.0,0.7963,0.2037
59120,Shounen ga Otona ni Natta Natsu,2024-09-06,no_synopsis,6.6,-1,10985,2522,593,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,0,rx,"[{'id': 2530, 'name': 'Blue bread'}]",331,airing,NIL,NIL,2024.0,summer,1087,0,288,122,1025,2522.0,0.8374,0.1626
54622,Rakuen Shinshoku: Island of the Dead,2023-05-26,no_synopsis,6.54,-1,10627,2817,778,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",2,visual_novel,1200,rx,"[{'id': 1107, 'name': 'Rabbit Gate'}]",332,2025-01-31,NIL,NIL,2023.0,spring,1308,3,383,167,955,2816.0,0.8047,0.1953
57660,Ojisan de Umeru Ana The Animation,2024-03-29,no_synopsis,6.49,-1,11337,2277,677,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,950,rx,"[{'id': 2332, 'name': 'Shion'}]",333,airing,NIL,NIL,2024.0,winter,1054,2,347,135,739,2277.0,0.7883,0.2117
56512,Ane Jiyoku Tsukushi: Neesan no Shitagi,2023-11-24,"Ema, the student council president, is a quiet, beautiful, and perfect girl. Her younger sister, Ruka, enjoys popularity comparable to that of an idol and is always the center of attention. Despite this, their younger brother Mizuki is rather ordinary.

Since childhood, Mizuki has been the target of teasing from Ema and treated demanding by Ruka. However, his life takes a turn when he enters a romantic relationship.",6.48,-1,10945,2551,693,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,original,1200,rx,"[{'id': 2014, 'name': 'Nur'}]",334,airing,NIL,NIL,2023.0,fall,1163,1,388,157,841,2550.0,0.7863,0.2137
58242,Tsuma wo Dousoukai ni Ikasetara,2024-06-07,"Yuri, a married woman, attends a class reunion despite her husband's concerns. There, she reunites with her ex-boyfriend Tatsuhiko. While Tatsuhiko continues to drink and show romantic interest in Yuri, she worries about his well-being due to his careless behavior and lack of alcohol control. Despite her concern, Yuri accompanies him to the bathroom when he feels unwell, but Tatsuhiko takes the opportunity to try to seduce her. Tatsuhiko had been pretending to be drunk to be alone with Yuri.",6.47,-1,12012,1856,513,gray,ova,currently_airing,"[{'id': 12, 'name': 'Hentai'}]",0,manga,990,rx,"[{'id': 1203, 'name': 'Studio 1st'}]",335,airing,NIL,NIL,2024.0,spring,828,2,267,110,649,1856.0,0.7969,0.2031
50622,Kemonokko Tsuushin: The Animation,2021-12-25,"Episode 1
Hiro Kuroda is a boy who worries about his small body but hates the taste of milk. One day, he inadvertently summons a cowgirl named Bell from another world through a strange application on his smartphone. Bell soon starts to work as a farmer in Hiro's world while building a strong friendship with her summoner. Noticing that her summoner strongly dislikes milk despite his desire to grow taller, Bell offers him a kind that she knows he will love and help him grow.

Episode 2
Single and middle-aged Toru Negishi registers for a sexual pet website that is said to give its users a free beast girl. Asking for a catgirl while signing up, Negishi is surprised when his request is immediately accepted. Suddenly, a magic circle appears in his living room, summoning a catgirl in heat called Nia. Unluckily for her, she arrives from another world having just masturbated and, therefore, naked. Nia is initially displeased with what happened, but after living with Negishi for some time, she starts to feel sexually attracted toward him.

[Written by MAL Rewrite]",6.47,-1,7559,7340,3354,gray,ona,currently_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 12, 'name': 'Hentai'}]",0,manga,1094,rx,[],336,airing,NIL,NIL,2021.0,fall,4735,7,704,411,1483,7340.0,0.8481,0.1519
