id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,special_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
36798,Yuuki Yuuna wa Yuusha de Aru: Hidamari,2017-11-18,2017-11-18,A recap episode of the original series made to connect Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou to the sequel series Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou.,7.01,4303,6727,9833,3974,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 66, 'name': 'Mahou Shoujo'}]",1,original,1440,pg_13,"[{'id': 418, 'name': 'Studio Gokumi'}]",441,,NIL,2017.0,fall,318,6125,153,160,3076,9832.0,0.9682,0.0318
18343,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,2012-12-21,2013-06-21,Girls & Panzer specials with Yukari Akiyama explaining the background of tank units that appear in the series.,7.01,4318,5872,13683,5527,white,special,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 56, 'name': 'Educational'}, {'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}]",6,original,666,pg_13,"[{'id': 60, 'name': 'Actas'}]",442,,NIL,2012.0,fall,662,8263,512,315,3931,13683.0,0.9396,0.0604
1413,Lupin III: Alcatraz Connection,2001-08-03,2001-08-03,"Zenigata arrives on the ship ""Machine Gun Kelly"", a casino on the water owned by the mafia, because Lupin plans on stealing the casino's money. Lupin and his gang manages to break into the ship's vault but was unable to escape with the money due to Zenigata's shooting. However, there was another purpose the ship had, one that Lupin was aware of; to search for a sunken ship filled with gold. Lupin managed to steal this data while he was on the ship, however, now they have to contend with Zenigata, the mafia, and a secret organization whose base is under Alcatraz, as they attempt to uncover the secret behind the organization and the sunken treasure.

(Source: ANN)",7.01,4323,7154,8488,3626,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}]",1,manga,5492,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",443,,NIL,2001.0,summer,180,5182,126,127,2871,8486.0,0.9702,0.0298
1417,Lupin III: Moeyo Zantetsuken!,1994-07-29,1994-07-29,"A Hong Kong crime boss contracts Lupin, Fujiko and Jigen to recover a legendary dragon statue that sunk with the Titanic. Unfortunately for them, the dragon is a treasure of Goemon's clan, said to have power exceeding that of his Zantetsuken sword; he resolves to protect the statue at all costs, even if it means killing his old friends. 

(Source: ANN)",7.0,4339,6804,9553,4323,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",1,manga,5420,r+,[],444,,NIL,1994.0,summer,196,6088,131,127,3009,9551.0,0.973,0.027
12823,Shakugan no Shana-tan III (Final): Final Destruction,2012-01-27,2012-05-30,Shakugan no Shana-tan: Final Destruction specials bundled with the limited edition second and sixth volumes of the Shakugan no Shana III (Final) Blu-ray and DVD.,7.0,4348,5071,19942,7198,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}]",2,unknown,540,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",445,,NIL,2012.0,winter,399,12226,330,312,6674,19941.0,0.9678,0.0322
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,2015-08-26,2015-08-26,"The official website for the Yamada-kun and the Seven Witches television anime series revealed on Sunday that the anime's first Blu-ray Disc and DVD box sets will include a Yankee-kun to Megane-chan collaborative manga and anime. 

(Source: ANN)",7.0,4356,4432,27291,10002,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",1,manga,473,pg_13,"[{'id': 839, 'name': 'LIDENFILMS'}]",446,,NIL,2015.0,summer,811,16650,427,307,9093,27288.0,0.9731,0.0269
5196,Aria the Origination Picture Drama,2008-04-25,2008-10-25,"The path to becoming a Prima Undine—a guide who can lead tours on her gondola—-is long and arduous, but that does not mean there is no time to enjoy the pleasures Neo-Venezia has to offer! For Akari Mizunashi and her Undine companions, Aika S. Granzchesta and Alice Carroll, participating in various fun activities provides much-needed downtime from their intense Prima Undine training. Joined by friends whom they have met throughout their journey, the girls make unforgettable memories that shine brighter for being in the city of miracles.

[Written by MAL Rewrite]",7.0,4358,6180,11991,5200,white,special,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 63, 'name': 'Iyashikei'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",7,manga,420,g,"[{'id': 34, 'name': 'HAL Film Maker'}]",447,,NIL,2008.0,spring,321,7399,236,217,3815,11988.0,0.9622,0.0378
34644,Brave Witches: Petersburg Daisenryaku,2017-08-25,2017-08-25,"As New Year’s Eve draws closer, preparations for a holiday party are underway in Petersburg. In anticipation of the event, Eila Ilmatar Juutilainen of the 501st Joint Fighter Wing is determined to take Sanya V. Litvyak on a leisurely walk around the city. However, despite Eila's best intentions, she gets interrupted every time she gets a chance to ask Sanya out, ruining the moment and separating the girls. To make things worse, a Neuroi is approaching the base, threatening both the squadmates and the celebration in Petersburg.

[Written by MAL Rewrite]
",7.0,4359,6336,11268,3951,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 9, 'name': 'Ecchi'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,1560,r+,"[{'id': 300, 'name': 'SILVER LINK.'}]",448,,NIL,2017.0,summer,449,5875,181,186,4575,11266.0,0.9674,0.0326
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,2001-08-24,2001-08-24,"A TV special of Gakkou no Kaidan that aired almost 5 months after the original anime. However, this event takes place before the Finale episode of the TV series.

The story focuses on a headless motorcycle rider. ",6.99,4375,5395,16996,10056,white,special,finished_airing,"[{'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}]",1,novel,1402,pg_13,"[{'id': 1, 'name': 'Pierrot'}]",449,,NIL,2001.0,summer,241,13871,173,114,2595,16994.0,0.9831,0.0169
5691,Rekka no Honoo: Final Burning,2004-06-10,2004-06-10,"This episode explains why the title of the series is ""Flame of Recca"". The things that happened in this short OAV was in the last volume, volume 33, of the tankoubon of Flame of Recca.",6.99,4395,7563,7324,2678,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,manga,1920,pg_13,"[{'id': 1, 'name': 'Pierrot'}]",450,,NIL,2004.0,spring,210,4033,150,118,2810,7321.0,0.9634,0.0366
17391,Senyuu. Specials,2013-04-24,2013-11-22,"Unaired episodes of Senyuu. released with BD/DVD volumes.

1. Yuusha, Nagurareru. / Nise Panda no Seitai (Vol. 1)
2. Shitsujichou no Tabi Sono 1 (Vol. 2)
3. Shitsujichou no Tabi Sono 2 (Vol. 3)
4. Gakuen Senyuu.: Seishun Monogatari (Vol. 4)",6.99,4397,5242,18367,9683,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",4,web_manga,300,pg_13,"[{'id': 334, 'name': 'Ordet'}, {'id': 839, 'name': 'LIDENFILMS'}]",451,,NIL,2013.0,spring,753,13214,773,335,3291,18366.0,0.9397,0.0603
32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,2015-02-04,2015-02-04,An expanded version of the first episode of Soukyuu no Fafner: Dead Aggressor - Exodus included in the Blu-ray & DVD Vol.1.,6.99,4399,11477,2181,543,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,2152,pg_13,"[{'id': 898, 'name': 'I.Gzwei'}]",452,,NIL,2015.0,winter,125,910,47,98,1001,2181.0,0.9335,0.0665
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,1999-04-02,1999-04-02,"Summer arrives to Bokuto Station. Miyuki and Natsumi have to work on a beach road protecting the safety of the civilians that are enjoying their summer vacations. Suffering because of the heat, the two officers were having problems remaining calm, but then, some pickpocket appeared on the beach causing a ruckus. The girls will do their best to catch the thief, control the traffic and enjoy their summer day.
",6.99,4400,8099,6203,2742,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}, {'id': 48, 'name': 'Workplace'}]",1,manga,1460,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",453,,NIL,1999.0,spring,197,3824,108,85,1988,6202.0,0.9689,0.0311
3354,Zombie-Loan Specials,2008-04-25,2008-04-25,The series was originally planned to be 20+ episodes but was cut short due to unknown circumstances. These specials released on the 7th DVD volume continue the story.,6.98,4418,4268,29395,15349,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 14, 'name': 'Horror'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",2,manga,1380,pg_13,"[{'id': 2257, 'name': 'XEBEC M2'}]",454,,NIL,2008.0,spring,440,22100,336,258,6258,29392.0,0.9798,0.0202
37814,Inazuma Eleven: Reloaded - Soccer no Henkaku,2018-01-21,2018-01-21,"Special prologue episode of the Inazuma Eleven: Ares no Tenbin series. It is a remake of the original Inazuma Eleven episode 27.

After defeating Zeus and becoming the Football Frontier champions, the members of Raimon return to the soccer club. Unlike episode 27, the club is not invaded by aliens. Instead, everyone congratulates the team members for their remarkable achievements.

Kidou Yuuto and Gouenji Shuuya then propose to take on the world. Hibiki Seigou comes in and, incidentially, proposes a match between Raimon and the Spanish youth league champion, Barcelona Orb.

(Source: Inazuma Eleven Wiki)",6.98,4434,7486,7501,3605,white,special,finished_airing,"[{'id': 30, 'name': 'Sports'}, {'id': 31, 'name': 'Super Power'}, {'id': 77, 'name': 'Team Sports'}]",1,game,1440,g,"[{'id': 28, 'name': 'OLM'}]",455,,NIL,2018.0,winter,184,5565,76,143,1533,7501.0,0.9708,0.0292
7261,Mameshiba,2008-03-01,2013,"In these short animated clips, little dog-faced talking beans appear in people's food and inform them about different facts.",6.98,4440,8407,5705,2839,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",24,original,30,g,[],456,,NIL,2008.0,winter,336,3752,266,226,1124,5704.0,0.9137,0.0863
2298,Kidou Senshi Gundam SEED: Hoshi no Hazama de,2004-03-26,2004-03-26,"As the war between ZAFT's Coordinators and Earth's Naturals comes to a close, the survivors of the conflict recuperate. Some of these veterans heal with the aid of loved ones, and others choose to recover in isolation, reflecting on their losses and the friends no longer with them.

In this epilogue to the hardships of Kira Yamato and Athrun Zala, the heroes come to terms with their roles in the recent war and prepare for adventures yet to come.

[Written by MAL Rewrite]
",6.97,4449,5408,16914,8545,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,320,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",457,,NIL,2004.0,winter,255,12676,175,183,3624,16913.0,0.9788,0.0212
1429,Lupin III: Nusumareta Lupin,2004-07-30,2004-07-30,"In the middle of an airborne heist, Lupin goes from stealing to stolen as he's carted off and forced to do a job for a mysterious man identifiable only by the brand of cigarette he smokes. Lupin's mission: to steal the infamous ""Bull's Eye"", a small green jewel best-known for the fact that everyone who's ever stolen it has ended up dead. Along with the challenge of alternately evading and pursuing a young thief with a competitive streak, Lupin and the gang must unravel the mystery of the Bull's Eye before its curse - or their mysterious taskmaster - gets the better of them. 

(Source: ANN)",6.97,4458,7713,6985,2861,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",1,manga,5480,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",458,,NIL,2004.0,summer,157,4108,111,119,2487,6982.0,0.9671,0.0329
1869,Nana Recaps,2006-06-21,2007-01-10,"Nana Episode 11.5: Junko's Room 
Nana Episode 21.5: Junko's Room 2 
Nana Episode 36.5: Junko's Room 3 ",6.97,4461,5187,18785,9059,white,tv_special,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",3,manga,1345,r,"[{'id': 11, 'name': 'Madhouse'}]",459,,NIL,2006.0,spring,400,13958,314,325,3786,18783.0,0.966,0.034
6941,Toriko: Jump Super Anime Tour 2009 Special,2009-10-12,2009-10-12,"Special shown at the Jump Super Anime Tour in 2009.

In a world where the taste and texture of food is extremely important, there exist individuals known as Bishoku-ya (luxury food providers) who specialize in the acquisition of rare ingredients and animals. Toriko is one of these hunters and it is his dream to find the most precious foods in the world and create the ultimate dinner course. As one of the most skilled hunters in the world he is regularly hired by restaurants and the rich to seek out new ingredients and rare animals.

A man with inhuman ability, he utilizes his incredible strength and knowledge of the animal kingdom to capture ferocious, evasive and rare beasts to further his final goal, the ultimate dinner course composed of the most delicious food in the world. He is currently accompanied by a weak and timid chef who, inspired by Toriko's ambition, travels with him to improve his culinary skills and find rare ingredients.",6.97,4472,7134,8539,3953,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 47, 'name': 'Gourmet'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,manga,1668,pg_13,"[{'id': 43, 'name': 'ufotable'}]",460,,NIL,2009.0,fall,340,5625,162,199,2211,8537.0,0.9577,0.0423
4071,Black Jack (TV): Hizouban Specials,2006-07-17,2006-07-17,"This was originally from the Black Jack (2004), but weren't aired then, only later. There are two episodes in this:
The Dog Thief
Kamaitachi in the Woodlands",6.97,4481,10075,3329,1100,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 67, 'name': 'Medical'}, {'id': 27, 'name': 'Shounen'}]",2,manga,1380,g,"[{'id': 200, 'name': 'Tezuka Productions'}]",461,,NIL,2006.0,summer,97,1708,75,120,1327,3327.0,0.9414,0.0586
834,Bleach: The Sealed Sword Frenzy,2006-03-23,2006-03-23,A Shinigami named Baishin who was sealed by Soul Society long ago is set free on Earth. On a fateful day Ichigo encounters him and has roughly half of his reiatsu drained. Its now up to Ichigo and the Soul Society to finally put a stop to Baishin and his destruction.,6.97,4482,1914,120450,65251,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1980,pg_13,"[{'id': 1, 'name': 'Pierrot'}]",462,,NIL,2006.0,winter,1429,101694,772,504,16036,120435.0,0.9894,0.0106
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,2005-07-22,2005-07-22,"Stolen from the famous ""secret"" Air Force base, Area 51, Lupin's most recently stolen treasure holds a secret. Four ""Bloody Angels,"" the toughest women Lupin has ever faced, want the treasure for their own terrorist purposes. Meanwhile Zenigata teams up with a female police officer to hunt Lupin and the terrorists down.

(Source: ANN)",6.96,4512,7510,7449,3186,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",1,manga,5566,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",466,,NIL,2005.0,summer,148,4509,117,118,2554,7446.0,0.9684,0.0316
31138,Overlord: Ple Ple Pleiades,2015-09-25,2016-02-24,Specials bundled with the Blu-ray and DVD volumes of Overlord featuring simplified character animations. ,6.96,4521,2450,83463,45142,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}]",8,light_novel,180,pg_13,"[{'id': 443, 'name': 'Studio PuYUKAI'}]",467,,NIL,2015.0,summer,2341,67528,960,1200,11425,83454.0,0.9741,0.0259
36692,Senki Zesshou Symphogear AXZ: Senki Zesshou Shinai Symphogear,2017-11-29,2018-02-28,Original short episodes featuring characters in super-deformed style. Bundled with Blu-ray/DVD volumes 3 to 6 of the anime.,6.96,4523,8457,5622,1926,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 60, 'name': 'Idols (Female)'}, {'id': 19, 'name': 'Music'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 36, 'name': 'Slice of Life'}]",4,original,499,pg_13,"[{'id': 41, 'name': 'Satelight'}]",468,,NIL,2017.0,fall,249,3112,103,125,2032,5621.0,0.9594,0.0406
32151,Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,2015-11-25,2016-02-24,Original short episodes featuring characters in super-deformed style.,6.95,4530,7511,7448,2831,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 60, 'name': 'Idols (Female)'}, {'id': 19, 'name': 'Music'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 36, 'name': 'Slice of Life'}]",4,original,461,pg_13,"[{'id': 41, 'name': 'Satelight'}]",469,,NIL,2015.0,fall,300,4544,129,143,2331,7447.0,0.9635,0.0365
